Año;Trimestre;País;Tipo de mercado;Servicio;Concepto;Operador;Tipo de Ingreso;Tipo de Cliente;Segmento;Tipo de Tráfico;Tipo de Contrato;Tipo de Línea;Tipo de Mensaje;Tipo de Tráfico de Mensaje;Tecnología de Acceso;Velocidad BAF;Tipo de Oferta;Tipo de Tarifa;Tipo de CE Minorista;Tipo de Circuito;Tipo de Emisión;Tipo de Operador;Tipo de Medio;Tipo de Publicidad;Tipo de Contratación;Tipo Servicio Audiovisual Mayorista;Tipo de BA May;Tipo de Interconexión;Tipo de Tarificación en Interconexión;Tipo de Ámbito;Tipo de Acceso de Infraestructuras;Unidades;Ingresos (Millones €);Ingresos por Operador (Millones €);Clientes (Núm);Clientes por Operador (Núm);Lineas o Accesos (Núm);Tasa de Penetración (%);Lineas o Accesos por Operador (Núm);Portabilidades (Núm);Tráfico (Millones min);Tráfico por Operador (Millones min);Mensajes (Millones);Mensajes por Operador (Millones);Tráfico de datos (TB);Circuitos (Núm);Publicidad (Min);Contrataciones (Núm)
2006;2006T4;España;Servicio minorista;Telefonía móvil;Tráfico - minutos;Vodafone;N/A;N/A;N/A;N/A;Prepago;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;millones de minutos;;;;;;;;;;1059,92;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Bucle compartido;N/A;N/A;N/A;N/A;Millones de euros;15,63;15,63;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Bucle desagregado;N/A;N/A;N/A;N/A;Millones de euros;23,46;23,46;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Concentración ATM/IP;N/A;N/A;N/A;N/A;Millones de euros;28,87;28,87;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Otros servicios ADSL mayoristas;N/A;N/A;N/A;N/A;Millones de euros;0,66;0,66;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Reventa;N/A;N/A;N/A;N/A;Millones de euros;19,78;19,78;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Líneas;Movistar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Bucle compartido;N/A;N/A;N/A;N/A;Unidades;;;;;;;605187;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Líneas;Movistar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Bucle desagregado;N/A;N/A;N/A;N/A;Unidades;;;;;;;466038;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Líneas;Movistar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Concentración ATM/IP;N/A;N/A;N/A;N/A;Unidades;;;;;;;382380;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Líneas;Movistar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Reventa;N/A;N/A;N/A;N/A;Unidades;;;;;;;179360;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Líneas;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Bucle compartido;N/A;N/A;N/A;N/A;Unidades;;;;;605187;1,4;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Líneas;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Bucle desagregado;N/A;N/A;N/A;N/A;Unidades;;;;;466038;1;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Líneas;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Concentración ATM/IP;N/A;N/A;N/A;N/A;Unidades;;;;;390337;0,9;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Líneas;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Otros servicios ADSL mayoristas;N/A;N/A;N/A;N/A;Unidades;;;;;897;0;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Líneas;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Reventa;N/A;N/A;N/A;N/A;Unidades;;;;;199441;0,4;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Líneas;Resto;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Concentración ATM/IP;N/A;N/A;N/A;N/A;Unidades;;;;;;;7957;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Líneas;Resto;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Otros servicios ADSL mayoristas;N/A;N/A;N/A;N/A;Unidades;;;;;;;897;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Banda ancha fija mayorista;Líneas;Resto;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Reventa;N/A;N/A;N/A;N/A;Unidades;;;;;;;20081;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Circuitos alquilados mayoristas;Circuitos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Capacidad portadora;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;;;;;;;;69591;;
2007;2007T1;España;Servicio mayorista;Circuitos alquilados mayoristas;Circuitos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Digitales baja capacidad;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;;;;;;;;24831;;
2007;2007T1;España;Servicio mayorista;Circuitos alquilados mayoristas;Circuitos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;;;;;;;;1058;;
2007;2007T1;España;Servicio mayorista;Circuitos alquilados mayoristas;Ingresos;N/A;Alquiler de circuitos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Digitales baja capacidad;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;39,39;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Circuitos alquilados mayoristas;Ingresos;N/A;Alquiler de circuitos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;8,82;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Circuitos alquilados mayoristas;Ingresos;N/A;Capacidad portadora;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;102,44;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Circuitos alquilados mayoristas;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;154,23;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Circuitos alquilados mayoristas;Ingresos;N/A;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;3,58;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Ingresos;Movistar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;260,93;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Acceso;Capacidad;N/A;N/A;Millones de euros;13,16;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Acceso;Tiempo;N/A;N/A;Millones de euros;4,87;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Otros servicios de interconexión;N/A;N/A;N/A;Millones de euros;17,74;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Red inteligente;N/A;N/A;N/A;Millones de euros;59,51;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Terminación;Capacidad;Nacional;N/A;Millones de euros;9,75;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Terminación;N/A;Internacional;N/A;Millones de euros;54,27;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Terminación;Tiempo;Nacional;N/A;Millones de euros;32,85;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Tránsito;N/A;Internacional;N/A;Millones de euros;129,99;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Tránsito;N/A;Nacional;N/A;Millones de euros;71,91;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Ingresos;Orange;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;24,95;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Ingresos;Resto;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;95,91;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Ingresos;Vodafone;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;12,25;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Tráfico - minutos;Movistar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;millones de minutos;;;;;;;;;;10951,85;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Tráfico - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Acceso;Capacidad;N/A;N/A;millones de minutos;;;;;;;;;3027,74;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Tráfico - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Acceso;Tiempo;N/A;N/A;millones de minutos;;;;;;;;;446,53;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Tráfico - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Otros servicios de interconexión;N/A;N/A;N/A;millones de minutos;;;;;;;;;90,33;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Tráfico - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Red inteligente;N/A;N/A;N/A;millones de minutos;;;;;;;;;886,6;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Tráfico - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Terminación;Capacidad;Nacional;N/A;millones de minutos;;;;;;;;;2869,77;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Tráfico - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Terminación;N/A;Internacional;N/A;millones de minutos;;;;;;;;;860,26;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Tráfico - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Terminación;Tiempo;Nacional;N/A;millones de minutos;;;;;;;;;4305,76;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Tráfico - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Tránsito;N/A;Internacional;N/A;millones de minutos;;;;;;;;;1710,4;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Tráfico - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Tránsito;N/A;Nacional;N/A;millones de minutos;;;;;;;;;1724,24;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Tráfico - minutos;Orange;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;millones de minutos;;;;;;;;;;732,14;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Tráfico - minutos;Resto;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;millones de minutos;;;;;;;;;;3692,85;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión fija;Tráfico - minutos;Vodafone;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;millones de minutos;;;;;;;;;;544,79;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Ingresos;Movistar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;383,53;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Ingresos;N/A;Datos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Itinerancia operadores extranjeros;N/A;N/A;N/A;Millones de euros;8,99;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Ingresos;N/A;Mensajes cortos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Itinerancia operadores extranjeros;N/A;N/A;N/A;Millones de euros;17,87;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Ingresos;N/A;Mensajes cortos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Terminación;N/A;Internacional;N/A;Millones de euros;8,53;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Ingresos;N/A;Mensajes cortos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Terminación;N/A;Nacional;N/A;Millones de euros;52,09;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Acceso;N/A;Acceso 900;N/A;Millones de euros;13,25;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Otros servicios de interconexión;N/A;N/A;N/A;Millones de euros;4,73;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Ingresos;N/A;Voz;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Itinerancia operadores extranjeros;N/A;N/A;N/A;Millones de euros;78,77;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Ingresos;N/A;Voz;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Terminación;N/A;Internacional;N/A;Millones de euros;37,35;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Ingresos;N/A;Voz;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Terminación;N/A;Nacional;N/A;Millones de euros;752,05;;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Ingresos;Orange;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;226,47;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Ingresos;Resto;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;3,51;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Ingresos;Vodafone;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;358,5;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Ingresos;Yoigo;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;1,62;;;;;;;;;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Tráfico - datos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Itinerancia operadores extranjeros;N/A;Países UE;N/A;Terabytes;;;;;;;;;;;;;2,36;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Tráfico - datos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Itinerancia operadores extranjeros;N/A;Resto países;N/A;Terabytes;;;;;;;;;;;;;0,44;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Tráfico - mensajes cortos;Movistar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;millones de mensajes;;;;;;;;;;;;409,27;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Tráfico - mensajes cortos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Itinerancia operadores extranjeros;N/A;N/A;N/A;millones de mensajes;;;;;;;;;;;95,58;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Tráfico - mensajes cortos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Terminación;N/A;Internacional;N/A;millones de mensajes;;;;;;;;;;;140,88;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Tráfico - mensajes cortos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Terminación;N/A;Nacional;N/A;millones de mensajes;;;;;;;;;;;820,42;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Tráfico - mensajes cortos;Orange;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;millones de mensajes;;;;;;;;;;;;240,86;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Tráfico - mensajes cortos;Resto;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;millones de mensajes;;;;;;;;;;;;2,89;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Tráfico - mensajes cortos;Vodafone;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;millones de mensajes;;;;;;;;;;;;403,37;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Tráfico - mensajes cortos;Yoigo;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;millones de mensajes;;;;;;;;;;;;0,49;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Tráfico - minutos;Movistar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;millones de minutos;;;;;;;;;;3114,46;;;;;;
2007;2007T1;España;Servicio mayorista;Interconexión móvil;Tráfico - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Acceso;N/A;Acceso 900;N/A;millones de minutos;;;;;;;;;72,08;;;;;;;
